id,site,block,patch,p.pos,trt,pop,fam,esurv,july.stage,july.height,july.leaf,herbivory.category,disease.category,fall.stage,branch.number,seed.pods,browsed
3053,SCRS,9,4,1,competition,KZA,2,0,0,0,0,?,?,0,0,0,0
3054,SCRS,9,4,2,competition,KZA,27,0,0,0,0,?,?,0,0,0,0
3055,SCRS,9,4,3,competition,KZA,13,0,0,0,0,?,?,0,0,0,0
3056,SCRS,9,4,4,competition,KZA,16,0,0,0,0,?,?,0,0,0,0
3057,SCRS,9,5,1,competition,TYS,40,0,0,0,0,?,?,0,0,0,0
3058,SCRS,9,5,2,competition,TYS,3,0,0,0,0,?,?,0,0,0,0
3059,SCRS,9,5,3,competition,TYS,19,0,0,0,0,?,?,0,0,0,0
3060,SCRS,9,5,4,competition,TYS,15,0,0,0,0,?,?,0,0,0,0
3061,SCRS,9,6,1,removal,KZA,32,0,1,14,5,2,2,3,1,1,0
3062,SCRS,9,6,2,removal,KZA,14,0,0,0,0,?,?,0,0,0,0
3063,SCRS,9,6,3,removal,KZA,31,0,0,0,0,?,?,0,0,0,0
3064,SCRS,9,6,4,removal,KZA,25,1,1,46.5,11,3,3,3,2,19,0
3065,SCRS,9,7,1,removal,KZA,2,0,0,0,0,?,?,0,0,0,0
3066,SCRS,9,7,2,removal,KZA,27,1,1,?,9,1,3,3,1,10,1
3067,SCRS,9,7,3,removal,KZA,13,0,0,0,0,?,?,0,0,0,0
3068,SCRS,9,7,4,removal,KZA,16,1,0,0,0,?,?,0,0,0,0
3069,SCRS,9,8,1,removal,GRE,7,0,0,0,0,?,?,0,0,0,0
3070,SCRS,9,8,2,removal,GRE,15,0,0,0,0,?,?,0,0,0,0
3071,SCRS,9,8,3,removal,GRE,24,0,0,0,0,?,?,0,0,0,0
3072,SCRS,9,8,4,removal,GRE,14,1,2,58,10,3,3,4,1,11,0
3073,SCRS,9,9,1,competition,CRA,39,0,0,0,0,?,?,0,0,0,0
3074,SCRS,9,9,2,competition,CRA,32,0,0,0,0,?,?,0,0,0,0
3075,SCRS,9,9,3,competition,CRA,11,0,0,0,0,?,?,0,0,0,0
3076,SCRS,9,9,4,competition,CRA,12,0,0,0,0,?,?,0,0,0,0
3077,SCRS,9,10,1,competition,GRE,40,0,0,0,0,?,?,0,0,0,0
3078,SCRS,9,10,2,competition,GRE,38,0,0,0,0,?,?,0,0,0,0
3079,SCRS,9,10,3,competition,GRE,23,0,0,0,0,?,?,0,0,0,0
3080,SCRS,9,10,4,competition,GRE,11,0,0,0,0,?,?,0,0,0,0
3081,SCRS,9,11,1,removal,CRA,35,1,1,12,5,1,2,2,1,0,0
3082,SCRS,9,11,2,removal,CRA,6,0,0,0,0,?,?,0,0,0,0
3083,SCRS,9,11,3,removal,CRA,15,1,2,58,14,2,3,3,4,22,1
3084,SCRS,9,11,4,removal,CRA,19,1,2,49,11,2,3,4,1,10,1
3085,SCRS,9,12,1,removal,TYS,15,0,0,0,0,?,?,0,0,0,0
3086,SCRS,9,12,2,removal,TYS,17,0,0,0,0,?,?,0,0,0,0
3087,SCRS,9,12,3,removal,TYS,37,0,0,0,0,?,?,0,0,0,0
3088,SCRS,9,12,4,removal,TYS,37,1,1,33,5,1,3,0,0,0,1
3089,SCRS,9,13,1,removal,TYS,40,0,0,0,0,?,?,0,0,0,0
3090,SCRS,9,13,2,removal,TYS,3,0,0,0,0,?,?,0,0,0,0
3091,SCRS,9,13,3,removal,TYS,19,1,1,37.5,9,1,3,3,2,18,0
3092,SCRS,9,13,4,removal,TYS,15,0,0,0,0,?,?,0,0,0,0
3093,SCRS,9,14,1,competition,GCD,29,0,0,0,0,?,?,0,0,0,0
3094,SCRS,9,14,2,competition,GCD,4,0,0,0,0,?,?,0,0,0,0
3095,SCRS,9,14,3,competition,GCD,15,0,0,0,0,?,?,0,0,0,0
3096,SCRS,9,14,4,competition,GCD,30,0,0,0,0,?,?,0,0,0,0
3097,SCRS,9,15,1,removal,GRE,40,0,0,0,0,?,?,0,0,0,0
3098,SCRS,9,15,2,removal,GRE,38,1,1,30.5,8,2,3,0,0,0,0
3099,SCRS,9,15,3,removal,GRE,23,0,0,0,0,?,?,0,0,0,0
3100,SCRS,9,15,4,removal,GRE,11,0,0,0,0,?,?,0,0,0,0
3101,SCRS,9,16,1,competition,CRA,35,0,0,0,0,?,?,0,0,0,0
3102,SCRS,9,16,2,competition,CRA,6,0,0,0,0,?,?,0,0,0,0
3103,SCRS,9,16,3,competition,CRA,15,0,0,0,0,?,?,0,0,0,0
3104,SCRS,9,16,4,competition,CRA,19,0,0,0,0,?,?,0,0,0,0
3105,SCRS,9,17,1,competition,KZA,32,0,0,0,0,?,?,0,0,0,0
3106,SCRS,9,17,2,competition,KZA,14,0,0,0,0,?,?,0,0,0,0
3107,SCRS,9,17,3,competition,KZA,31,0,0,0,0,?,?,0,0,0,0
3108,SCRS,9,17,4,competition,KZA,25,0,0,0,0,?,?,0,0,0,0
3109,SCRS,9,18,1,competition,GRE,7,0,0,0,0,?,?,0,0,0,0
3110,SCRS,9,18,2,competition,GRE,15,0,0,0,0,?,?,0,0,0,0
3111,SCRS,9,18,3,competition,GRE,24,0,0,0,0,?,?,0,0,0,0
3112,SCRS,9,18,4,competition,GRE,14,0,0,0,0,?,?,0,0,0,0
3113,SCRS,9,19,1,removal,GCD,29,0,0,0,0,?,?,0,0,0,0
3114,SCRS,9,19,2,removal,GCD,4,0,0,0,0,?,?,0,0,0,0
3115,SCRS,9,19,3,removal,GCD,15,0,0,0,0,?,?,0,0,0,0
3116,SCRS,9,19,4,removal,GCD,30,0,0,0,0,?,?,0,0,0,0
3117,SCRS,9,20,1,removal,GCD,38,0,0,0,0,?,?,0,0,0,0
3118,SCRS,9,20,2,removal,GCD,37,0,0,0,0,?,?,0,0,0,0
3119,SCRS,9,20,3,removal,GCD,20,0,0,0,0,?,?,0,0,0,0
3120,SCRS,9,20,4,removal,GCD,39,0,0,0,0,?,?,0,0,0,0
3121,SCRS,10,1,1,removal,GRE,9,0,0,0,0,?,?,0,0,0,0
3122,SCRS,10,1,2,removal,GRE,18,0,0,0,0,?,?,0,0,0,0
3123,SCRS,10,1,3,removal,GRE,31,0,0,0,0,?,?,0,0,0,0
3124,SCRS,10,1,4,removal,GRE,20,1,1,46.5,9,3,2,0,0,0,1
3125,SCRS,10,2,1,competition,KZA,30,0,1,14.5,4,2,2,0,0,0,0
3126,SCRS,10,2,2,competition,KZA,34,0,0,0,0,?,?,0,0,0,0
3127,SCRS,10,2,3,competition,KZA,16,0,0,0,0,?,?,0,0,0,0
3128,SCRS,10,2,4,competition,KZA,28,0,0,0,0,?,?,0,0,0,0
3129,SCRS,10,3,1,competition,CRA,27,0,0,0,0,?,?,0,0,0,0
3130,SCRS,10,3,2,competition,CRA,36,0,0,0,0,?,?,0,0,0,0
3131,SCRS,10,3,3,competition,CRA,21,1,1,24.5,7,3,3,3,1,1,0
3132,SCRS,10,3,4,competition,CRA,16,0,0,0,0,?,?,0,0,0,0
3133,SCRS,10,4,1,competition,GRE,9,0,0,0,0,?,?,0,0,0,0
3134,SCRS,10,4,2,competition,GRE,18,0,0,0,0,?,?,0,0,0,0
3135,SCRS,10,4,3,competition,GRE,31,0,0,0,0,?,?,0,0,0,0
3136,SCRS,10,4,4,competition,GRE,20,0,0,0,0,?,?,0,0,0,0
3137,SCRS,10,5,1,removal,TYS,6,0,0,0,0,?,?,0,0,0,0
3138,SCRS,10,5,2,removal,TYS,40,0,0,0,0,?,?,0,0,0,0
3139,SCRS,10,5,3,removal,TYS,23,0,0,0,0,?,?,1,1,0,0
3140,SCRS,10,5,4,removal,TYS,38,0,0,0,0,?,?,0,0,0,0
3141,SCRS,10,6,1,removal,GRE,36,0,0,0,0,?,?,0,0,0,0
3142,SCRS,10,6,2,removal,GRE,25,1,1,35,10,3,2,0,0,0,1
3143,SCRS,10,6,3,removal,GRE,35,1,1,25,5,2,3,0,0,0,0
3144,SCRS,10,6,4,removal,GRE,10,0,0,0,0,?,?,0,0,0,0
3145,SCRS,10,7,1,removal,GCD,6,1,2,60.5,12,2,2,0,0,0,1
3146,SCRS,10,7,2,removal,GCD,3,0,0,0,0,?,?,0,0,0,0
3147,SCRS,10,7,3,removal,GCD,28,0,0,0,0,?,?,0,0,0,0
3148,SCRS,10,7,4,removal,GCD,35,0,0,0,0,?,?,0,0,0,0
3149,SCRS,10,8,1,removal,CRA,21,1,1,?,6,2,2,3,1,5,1
3150,SCRS,10,8,2,removal,CRA,15,0,1,25,7,3,2,2,1,0,0
3151,SCRS,10,8,3,removal,CRA,37,1,0,0,0,?,?,0,0,0,0
3152,SCRS,10,8,4,removal,CRA,40,0,0,0,0,?,?,0,0,0,0
3153,SCRS,10,9,1,competition,GRE,36,0,0,0,0,?,?,0,0,0,0
3154,SCRS,10,9,2,competition,GRE,25,1,0,0,0,?,?,0,0,0,0
3155,SCRS,10,9,3,competition,GRE,35,0,0,0,0,?,?,0,0,0,0
3156,SCRS,10,9,4,competition,GRE,10,0,0,0,0,?,?,0,0,0,0
3157,SCRS,10,10,1,removal,TYS,29,0,0,0,0,?,?,0,0,0,0
3158,SCRS,10,10,2,removal,TYS,22,1,1,21,7,1,3,2,1,0,0
3159,SCRS,10,10,3,removal,TYS,13,0,0,0,0,?,?,0,0,0,0
3160,SCRS,10,10,4,removal,TYS,27,0,0,0,0,?,?,1,1,0,0
3161,SCRS,10,11,1,removal,KZA,38,1,1,24,5,1,2,2,1,0,0
3162,SCRS,10,11,2,removal,KZA,24,0,0,0,0,?,?,0,0,0,0
3163,SCRS,10,11,3,removal,KZA,34,0,0,0,0,?,?,0,0,0,0
3164,SCRS,10,11,4,removal,KZA,22,0,0,0,0,?,?,0,0,0,0
3165,SCRS,10,12,1,competition,KZA,38,0,0,0,0,?,?,0,0,0,0
3166,SCRS,10,12,2,competition,KZA,24,0,0,0,0,?,?,0,0,0,0
3167,SCRS,10,12,3,competition,KZA,34,0,0,0,0,?,?,0,0,0,0
3168,SCRS,10,12,4,competition,KZA,22,1,0,0,0,?,?,0,0,0,0
3169,SCRS,10,13,1,competition,GCD,12,1,0,0,0,?,?,1,1,0,0
3170,SCRS,10,13,2,competition,GCD,22,0,0,0,0,?,?,0,0,0,0
3171,SCRS,10,13,3,competition,GCD,26,0,0,0,0,?,?,0,0,0,0
3172,SCRS,10,13,4,competition,GCD,29,0,0,0,0,?,?,0,0,0,0
3173,SCRS,10,14,1,competition,GCD,6,0,0,0,0,?,?,0,0,0,0
3174,SCRS,10,14,2,competition,GCD,3,0,0,0,0,?,?,0,0,0,0
3175,SCRS,10,14,3,competition,GCD,28,0,0,0,0,?,?,0,0,0,0
3176,SCRS,10,14,4,competition,GCD,35,0,0,0,0,?,?,0,0,0,0
3177,SCRS,10,15,1,competition,TYS,6,0,0,0,0,?,?,0,0,0,0
3178,SCRS,10,15,2,competition,TYS,40,0,0,0,0,?,?,0,0,0,0
3179,SCRS,10,15,3,competition,TYS,23,0,0,0,0,?,?,0,0,0,0
3180,SCRS,10,15,4,competition,TYS,38,0,0,0,0,?,?,0,0,0,0
3181,SCRS,10,16,1,removal,CRA,27,1,1,14.5,5,1,3,0,0,0,0
3182,SCRS,10,16,2,removal,CRA,36,0,0,0,0,?,?,0,0,0,0
3183,SCRS,10,16,3,removal,CRA,21,0,0,0,0,?,?,0,0,0,0
3184,SCRS,10,16,4,removal,CRA,16,1,0,0,0,?,?,0,0,0,0
3185,SCRS,10,17,1,competition,TYS,29,0,0,0,0,?,?,0,0,0,0
3186,SCRS,10,17,2,competition,TYS,22,1,1,17,4,1,1,2,1,0,0
3187,SCRS,10,17,3,competition,TYS,13,0,1,8.5,3,3,1,0,0,0,0
3188,SCRS,10,17,4,competition,TYS,27,0,0,0,0,?,?,0,0,0,0
3189,SCRS,10,18,1,removal,KZA,30,0,0,0,0,?,?,0,0,0,0
3190,SCRS,10,18,2,removal,KZA,34,0,0,0,0,?,?,0,0,0,0
3191,SCRS,10,18,3,removal,KZA,16,0,0,0,0,?,?,0,0,0,0
3192,SCRS,10,18,4,removal,KZA,28,0,1,8,3,3,1,1,1,0,0
3193,SCRS,10,19,1,competition,CRA,21,0,0,0,0,?,?,0,0,0,0
3194,SCRS,10,19,2,competition,CRA,15,0,0,0,0,?,?,0,0,0,0
3195,SCRS,10,19,3,competition,CRA,37,0,0,0,0,?,?,0,0,0,0
3196,SCRS,10,19,4,competition,CRA,40,0,0,0,0,?,?,0,0,0,0
3197,SCRS,10,20,1,removal,GCD,12,1,1,25.5,4,1,3,3,1,1,0
3198,SCRS,10,20,2,removal,GCD,22,0,0,0,0,?,?,0,0,0,0
3199,SCRS,10,20,3,removal,GCD,26,0,0,0,0,?,?,0,0,0,0
3200,SCRS,10,20,4,removal,GCD,29,1,0,0,0,?,?,0,0,0,0
3201,SCRSb,1,1,1,removal,KZA,1,0,0,0,0,?,?,0,0,0,0
3202,SCRSb,1,1,2,removal,KZA,35,0,0,0,0,?,?,0,0,0,0
3203,SCRSb,1,1,3,removal,KZA,30,1,0,0,0,?,?,0,0,0,0
3204,SCRSb,1,1,4,removal,KZA,9,0,0,0,0,?,?,0,0,0,0
3205,SCRSb,1,2,1,removal,GCD,40,0,0,0,0,?,?,0,0,0,0
3206,SCRSb,1,2,2,removal,GCD,14,0,0,0,0,?,?,0,0,0,0
3207,SCRSb,1,2,3,removal,GCD,33,1,0,0,0,?,?,0,0,0,0
3208,SCRSb,1,2,4,removal,GCD,34,0,0,0,0,?,?,0,0,0,0
3209,SCRSb,1,3,1,competition,TYS,6,0,0,0,0,?,?,0,0,0,0
3210,SCRSb,1,3,2,competition,TYS,7,0,0,0,0,?,?,0,0,0,0
3211,SCRSb,1,3,3,competition,TYS,9,0,0,0,0,?,?,0,0,0,0
3212,SCRSb,1,3,4,competition,TYS,27,0,0,0,0,?,?,0,0,0,0
3213,SCRSb,1,4,1,removal,CRA,31,0,0,0,0,?,?,0,0,0,0
3214,SCRSb,1,4,2,removal,CRA,29,1,1,10,3,1,3,0,0,0,0
3215,SCRSb,1,4,3,removal,CRA,30,0,0,0,0,?,?,0,0,0,0
3216,SCRSb,1,4,4,removal,CRA,11,0,0,0,0,?,?,0,0,0,0
3217,SCRSb,1,5,1,removal,GRE,17,0,0,0,0,?,?,0,0,0,0
3218,SCRSb,1,5,2,removal,GRE,28,0,0,0,0,?,?,0,0,0,0
3219,SCRSb,1,5,3,removal,GRE,40,1,1,12.5,6,1,2,3,1,15,0
3220,SCRSb,1,5,4,removal,GRE,33,0,0,0,0,?,?,0,0,0,0
3221,SCRSb,1,6,1,competition,KZA,1,0,0,0,0,?,?,0,0,0,0
3222,SCRSb,1,6,2,competition,KZA,35,0,0,0,0,?,?,0,0,0,0
3223,SCRSb,1,6,3,competition,KZA,30,0,0,0,0,?,?,0,0,0,0
3224,SCRSb,1,6,4,competition,KZA,9,0,0,0,0,?,?,0,0,0,0
3225,SCRSb,1,7,1,competition,CRA,1,0,0,0,0,?,?,0,0,0,0
3226,SCRSb,1,7,2,competition,CRA,18,0,0,0,0,?,?,0,0,0,0
3227,SCRSb,1,7,3,competition,CRA,38,0,0,0,0,?,?,0,0,0,0
3228,SCRSb,1,7,4,competition,CRA,33,0,0,0,0,?,?,0,0,0,0
3229,SCRSb,1,8,1,competition,TYS,26,0,0,0,0,?,?,0,0,0,0
3230,SCRSb,1,8,2,competition,TYS,4,0,0,0,0,?,?,0,0,0,0
3231,SCRSb,1,8,3,competition,TYS,26,0,0,0,0,?,?,0,0,0,0
3232,SCRSb,1,8,4,competition,TYS,39,0,0,0,0,?,?,0,0,0,0
3233,SCRSb,1,9,1,competition,GCD,40,0,0,0,0,?,?,0,0,0,0
3234,SCRSb,1,9,2,competition,GCD,14,0,0,0,0,?,?,0,0,0,0
3235,SCRSb,1,9,3,competition,GCD,33,0,0,0,0,?,?,0,0,0,0
3236,SCRSb,1,9,4,competition,GCD,34,0,0,0,0,?,?,0,0,0,0
3237,SCRSb,1,10,1,removal,KZA,14,0,0,0,0,?,?,0,0,0,0
3238,SCRSb,1,10,2,removal,KZA,33,0,0,0,0,?,?,0,0,0,0
3239,SCRSb,1,10,3,removal,KZA,40,0,0,0,0,?,?,0,0,0,0
3240,SCRSb,1,10,4,removal,KZA,6,0,0,0,0,?,?,0,0,0,0
3241,SCRSb,1,11,1,removal,TYS,6,0,0,0,0,?,?,0,0,0,0
3242,SCRSb,1,11,2,removal,TYS,7,0,0,0,0,?,?,0,0,0,0
3243,SCRSb,1,11,3,removal,TYS,9,0,0,0,0,?,?,0,0,0,0
3244,SCRSb,1,11,4,removal,TYS,27,0,0,0,0,?,?,0,0,0,0
3245,SCRSb,1,12,1,removal,TYS,26,1,1,11,5,2,2,0,0,0,1
3246,SCRSb,1,12,2,removal,TYS,4,0,0,0,0,?,?,0,0,0,0
3247,SCRSb,1,12,3,removal,TYS,26,0,0,0,0,?,?,0,0,0,0
3248,SCRSb,1,12,4,removal,TYS,39,1,0,0,0,?,?,0,0,0,0
3249,SCRSb,1,13,1,removal,CRA,1,0,0,0,0,?,?,0,0,0,0
3250,SCRSb,1,13,2,removal,CRA,18,0,0,0,0,?,?,0,0,0,0
3251,SCRSb,1,13,3,removal,CRA,38,1,1,17.5,8,2,2,3,5,2,1
3252,SCRSb,1,13,4,removal,CRA,33,0,0,0,0,?,?,0,0,0,0
3253,SCRSb,1,14,1,removal,GRE,33,0,0,0,0,?,?,0,0,0,0
3254,SCRSb,1,14,2,removal,GRE,1,?,0,0,0,?,?,0,0,0,0
3255,SCRSb,1,14,3,removal,GRE,12,?,0,0,0,?,?,0,0,0,0
3256,SCRSb,1,14,4,removal,GRE,30,1,0,0,0,?,?,0,0,0,1
3257,SCRSb,1,15,1,removal,GCD,34,0,0,0,0,?,?,0,0,0,0
3258,SCRSb,1,15,2,removal,GCD,1,0,0,0,0,?,?,0,0,0,0
3259,SCRSb,1,15,3,removal,GCD,36,0,0,0,0,?,?,0,0,0,0
3260,SCRSb,1,15,4,removal,GCD,2,0,0,0,0,?,?,0,0,0,0
3261,SCRSb,1,16,1,competition,CRA,31,0,0,0,0,?,?,0,0,0,0
3262,SCRSb,1,16,2,competition,CRA,29,0,0,0,0,?,?,0,0,0,0
3263,SCRSb,1,16,3,competition,CRA,30,0,0,0,0,?,?,0,0,0,0
3264,SCRSb,1,16,4,competition,CRA,11,0,0,0,0,?,?,0,0,0,0
3265,SCRSb,1,17,1,competition,GRE,17,0,0,0,0,?,?,0,0,0,0
3266,SCRSb,1,17,2,competition,GRE,28,0,0,0,0,?,?,0,0,0,0
3267,SCRSb,1,17,3,competition,GRE,40,0,0,0,0,?,?,0,0,0,0
3268,SCRSb,1,17,4,competition,GRE,33,0,0,0,0,?,?,0,0,0,0
3269,SCRSb,1,18,1,competition,KZA,14,0,0,0,0,?,?,0,0,0,0
3270,SCRSb,1,18,2,competition,KZA,33,0,0,0,0,?,?,0,0,0,0
3271,SCRSb,1,18,3,competition,KZA,40,0,0,0,0,?,?,0,0,0,0
3272,SCRSb,1,18,4,competition,KZA,6,0,0,0,0,?,?,0,0,0,0
3273,SCRSb,1,19,1,competition,GCD,34,0,0,0,0,?,?,0,0,0,0
3274,SCRSb,1,19,2,competition,GCD,1,0,0,0,0,?,?,0,0,0,0
3275,SCRSb,1,19,3,competition,GCD,36,0,0,0,0,?,?,0,0,0,0
3276,SCRSb,1,19,4,competition,GCD,2,0,0,0,0,?,?,0,0,0,0
3277,SCRSb,1,20,1,competition,GRE,33,0,0,0,0,?,?,0,0,0,0
3278,SCRSb,1,20,2,competition,GRE,1,0,0,0,0,?,?,0,0,0,0
3279,SCRSb,1,20,3,competition,GRE,12,0,0,0,0,?,?,0,0,0,0
3280,SCRSb,1,20,4,competition,GRE,30,0,0,0,0,?,?,0,0,0,0
3281,SCRSb,2,1,1,removal,GCD,19,0,0,0,0,?,?,0,0,0,0
3282,SCRSb,2,1,2,removal,GCD,20,0,0,0,0,?,?,0,0,0,0
3283,SCRSb,2,1,3,removal,GCD,27,0,0,0,0,?,?,0,0,0,0
3284,SCRSb,2,1,4,removal,GCD,11,0,0,0,0,?,?,0,0,0,0
3285,SCRSb,2,2,1,competition,KZA,36,0,0,0,0,?,?,0,0,0,0
3286,SCRSb,2,2,2,competition,KZA,12,0,0,0,0,?,?,0,0,0,0
3287,SCRSb,2,2,3,competition,KZA,22,0,0,0,0,?,?,0,0,0,0
3288,SCRSb,2,2,4,competition,KZA,5,0,0,0,0,?,?,0,0,0,0
3289,SCRSb,2,3,1,removal,KZA,33,0,0,0,0,?,?,0,0,0,0
3290,SCRSb,2,3,2,removal,KZA,13,0,0,0,0,?,?,0,0,0,0
3291,SCRSb,2,3,3,removal,KZA,3,0,0,0,0,?,?,0,0,0,0
3292,SCRSb,2,3,4,removal,KZA,11,0,0,0,0,?,?,0,0,0,0
3293,SCRSb,2,4,1,removal,CRA,13,0,0,0,0,?,?,0,0,0,0
3294,SCRSb,2,4,2,removal,CRA,27,0,0,0,0,?,?,0,0,0,0
3295,SCRSb,2,4,3,removal,CRA,33,0,1,5,2,1,1,0,0,0,0
3296,SCRSb,2,4,4,removal,CRA,26,0,0,0,0,?,?,0,0,0,0
3297,SCRSb,2,5,1,competition,GRE,32,0,0,0,0,?,?,0,0,0,0
3298,SCRSb,2,5,2,competition,GRE,26,0,0,0,0,?,?,0,0,0,0
3299,SCRSb,2,5,3,competition,GRE,32,0,0,0,0,?,?,0,0,0,0
3300,SCRSb,2,5,4,competition,GRE,8,0,0,0,0,?,?,0,0,0,0
3301,SCRSb,2,6,1,removal,TYS,38,0,0,0,0,?,?,0,0,0,0
3302,SCRSb,2,6,2,removal,TYS,11,0,0,0,0,?,?,0,0,0,0
3303,SCRSb,2,6,3,removal,TYS,32,0,0,0,0,?,?,0,0,0,0
3304,SCRSb,2,6,4,removal,TYS,30,0,0,0,0,?,?,0,0,0,0
3305,SCRSb,2,7,1,competition,TYS,24,1,1,14,5,1,2,0,0,0,0
3306,SCRSb,2,7,2,competition,TYS,20,0,0,0,0,?,?,0,0,0,0
3307,SCRSb,2,7,3,competition,TYS,23,0,0,0,0,?,?,0,0,0,0
3308,SCRSb,2,7,4,competition,TYS,2,0,0,0,0,?,?,0,0,0,0
3309,SCRSb,2,8,1,removal,KZA,36,0,0,0,0,?,?,0,0,0,0
3310,SCRSb,2,8,2,removal,KZA,12,0,0,0,0,?,?,0,0,0,0
3311,SCRSb,2,8,3,removal,KZA,22,0,0,0,0,?,?,0,0,0,0
3312,SCRSb,2,8,4,removal,KZA,5,0,0,0,0,?,?,0,0,0,0
3313,SCRSb,2,9,1,competition,TYS,38,0,0,0,0,?,?,0,0,0,0
3314,SCRSb,2,9,2,competition,TYS,11,0,0,0,0,?,?,0,0,0,0
3315,SCRSb,2,9,3,competition,TYS,32,0,0,0,0,?,?,0,0,0,0
3316,SCRSb,2,9,4,competition,TYS,30,0,0,0,0,?,?,0,0,0,0
3317,SCRSb,2,10,1,competition,GCD,19,0,0,0,0,?,?,0,0,0,0
3318,SCRSb,2,10,2,competition,GCD,20,0,0,0,0,?,?,0,0,0,0
3319,SCRSb,2,10,3,competition,GCD,27,0,0,0,0,?,?,0,0,0,0
3320,SCRSb,2,10,4,competition,GCD,11,0,0,0,0,?,?,0,0,0,0
3321,SCRSb,2,11,1,removal,TYS,24,0,0,0,0,?,?,0,0,0,0
3322,SCRSb,2,11,2,removal,TYS,20,0,0,0,0,?,?,0,0,0,0
3323,SCRSb,2,11,3,removal,TYS,23,0,0,0,0,?,?,0,0,0,0
3324,SCRSb,2,11,4,removal,TYS,2,0,0,0,0,?,?,0,0,0,0
3325,SCRSb,2,12,1,competition,GCD,16,?,0,0,0,?,?,0,0,0,0
3326,SCRSb,2,12,2,competition,GCD,27,0,0,0,0,?,?,0,0,0,0
3327,SCRSb,2,12,3,competition,GCD,8,0,0,0,0,?,?,0,0,0,0
3328,SCRSb,2,12,4,competition,GCD,36,0,0,0,0,?,?,0,0,0,0
3329,SCRSb,2,13,1,removal,CRA,28,0,0,0,0,?,?,0,0,0,0
3330,SCRSb,2,13,2,removal,CRA,31,0,0,0,0,?,?,0,0,0,0
3331,SCRSb,2,13,3,removal,CRA,5,0,0,0,0,?,?,0,0,0,0
3332,SCRSb,2,13,4,removal,CRA,2,0,0,0,0,?,?,0,0,0,0
3333,SCRSb,2,14,1,competition,CRA,13,1,1,9,3,3,3,0,0,0,1
3334,SCRSb,2,14,2,competition,CRA,27,0,0,0,0,?,?,0,0,0,0
3335,SCRSb,2,14,3,competition,CRA,33,0,0,0,0,?,?,0,0,0,0
3336,SCRSb,2,14,4,competition,CRA,26,0,1,6,2,1,3,0,0,0,1
3337,SCRSb,2,15,1,removal,GRE,10,0,0,0,0,?,?,0,0,0,0
3338,SCRSb,2,15,2,removal,GRE,4,0,0,0,0,?,?,0,0,0,0
3339,SCRSb,2,15,3,removal,GRE,29,1,1,6,4,2,1,0,0,0,1
3340,SCRSb,2,15,4,removal,GRE,30,0,0,0,0,?,?,0,0,0,0
3341,SCRSb,2,16,1,competition,GRE,10,0,0,0,0,?,?,0,0,0,0
3342,SCRSb,2,16,2,competition,GRE,4,0,0,0,0,?,?,0,0,0,0
3343,SCRSb,2,16,3,competition,GRE,29,0,0,0,0,?,?,0,0,0,0
3344,SCRSb,2,16,4,competition,GRE,30,0,0,0,0,?,?,0,0,0,0
3345,SCRSb,2,17,1,removal,GRE,32,1,1,12.5,6,3,1,0,0,0,1
3346,SCRSb,2,17,2,removal,GRE,26,?,0,0,0,?,?,0,0,0,0
3347,SCRSb,2,17,3,removal,GRE,32,0,0,0,0,?,?,0,0,0,0
3348,SCRSb,2,17,4,removal,GRE,8,0,0,0,0,?,?,0,0,0,0
3349,SCRSb,2,18,1,competition,KZA,33,0,0,0,0,?,?,0,0,0,0
3350,SCRSb,2,18,2,competition,KZA,13,0,0,0,0,?,?,0,0,0,0
3351,SCRSb,2,18,3,competition,KZA,3,0,0,0,0,?,?,0,0,0,0
3352,SCRSb,2,18,4,competition,KZA,11,0,0,0,0,?,?,0,0,0,0
3353,SCRSb,2,19,1,removal,GCD,16,?,0,0,0,?,?,0,0,0,0
3354,SCRSb,2,19,2,removal,GCD,27,0,0,0,0,?,?,0,0,0,0
3355,SCRSb,2,19,3,removal,GCD,8,0,0,0,0,?,?,0,0,0,0
3356,SCRSb,2,19,4,removal,GCD,36,0,0,0,0,?,?,0,0,0,0
3357,SCRSb,2,20,1,competition,CRA,28,0,0,0,0,?,?,0,0,0,0
3358,SCRSb,2,20,2,competition,CRA,31,0,0,0,0,?,?,0,0,0,0
3359,SCRSb,2,20,3,competition,CRA,5,0,0,0,0,?,?,0,0,0,0
3360,SCRSb,2,20,4,competition,CRA,2,0,0,0,0,?,?,0,0,0,0
3361,SCRSb,3,1,1,competition,GRE,21,0,0,0,0,?,?,0,0,0,0
3362,SCRSb,3,1,2,competition,GRE,18,0,0,0,0,?,?,0,0,0,0
3363,SCRSb,3,1,3,competition,GRE,13,0,0,0,0,?,?,0,0,0,0
3364,SCRSb,3,1,4,competition,GRE,38,0,0,0,0,?,?,0,0,0,0
3365,SCRSb,3,2,1,removal,TYS,4,0,0,0,0,?,?,0,0,0,0
3366,SCRSb,3,2,2,removal,TYS,16,0,0,0,0,?,?,0,0,0,0
3367,SCRSb,3,2,3,removal,TYS,10,0,0,0,0,?,?,0,0,0,0
3368,SCRSb,3,2,4,removal,TYS,18,0,0,0,0,?,?,0,0,0,0
3369,SCRSb,3,3,1,competition,CRA,37,1,1,13.5,3,1,3,1,1,0,1
3370,SCRSb,3,3,2,competition,CRA,36,0,0,0,0,?,?,0,0,0,0
3371,SCRSb,3,3,3,competition,CRA,9,0,0,0,0,?,?,0,0,0,0
